name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_288,18,True,openl3_mel128_music_512,2,0.9716312056737588,0.9767441860465116,0.9767441860465116,0.9767441860465116,2,3
exp_289,18,False,openl3_mel128_music_512,2,0.9007092198581559,0.9615384615384616,0.8720930232558141,0.9146341463414634,2,3
exp_290,18,True,openl3_mel128_music_6144,2,0.9290780141843972,0.9523809523809524,0.9302325581395348,0.9411764705882352,2,3
exp_291,18,False,openl3_mel128_music_6144,2,0.9290780141843972,0.9523809523809524,0.9302325581395348,0.9411764705882352,2,3
exp_292,18,True,openl3_mel128_env_512,2,0.9219858156028368,0.9310344827586208,0.9418604651162792,0.9364161849710984,2,3
exp_293,18,False,openl3_mel128_env_512,2,0.9007092198581559,0.9736842105263158,0.8604651162790697,0.9135802469135804,2,3
exp_294,18,True,openl3_mel128_env_6144,2,0.9432624113475178,0.9875,0.9186046511627908,0.9518072289156626,2,3
exp_295,18,False,openl3_mel128_env_6144,2,0.7801418439716312,0.8481012658227848,0.7790697674418605,0.812121212121212,2,3
exp_296,18,True,openl3_mel256_music_512,2,0.9219858156028368,0.9518072289156626,0.9186046511627908,0.9349112426035502,2,3
exp_297,18,False,openl3_mel256_music_512,2,0.8794326241134752,0.925925925925926,0.8720930232558141,0.8982035928143713,2,3
exp_298,18,True,openl3_mel256_music_6144,2,0.9716312056737588,1.0,0.9534883720930232,0.9761904761904764,2,3
exp_299,18,False,openl3_mel256_music_6144,2,0.8652482269503546,0.935064935064935,0.8372093023255814,0.8834355828220859,2,3
exp_300,18,True,openl3_mel256_env_512,2,0.9574468085106383,0.9878048780487804,0.9418604651162792,0.9642857142857144,2,3
exp_301,18,False,openl3_mel256_env_512,2,0.8439716312056738,0.8555555555555555,0.8953488372093024,0.875,2,3
exp_302,18,True,openl3_mel256_env_6144,2,0.9645390070921984,0.976470588235294,0.9651162790697676,0.9707602339181286,2,3
exp_303,18,False,openl3_mel256_env_6144,2,0.75177304964539,0.8311688311688312,0.7441860465116279,0.7852760736196319,2,3
