name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_581,29,vggish,False,2,3,0.8865248226950354,0.8928571428571429,0.9146341463414634,0.9036144578313252
exp_580,29,vggish,True,2,3,0.851063829787234,0.9552238805970148,0.7804878048780488,0.8590604026845637
exp_599,29,openl3-mel256-6144-music,False,2,3,0.8156028368794326,0.8255813953488372,0.8658536585365854,0.8452380952380953
exp_598,29,openl3-mel256-6144-music,True,2,3,0.7234042553191491,0.9777777777777776,0.5365853658536586,0.6929133858267716
exp_597,29,openl3-mel256-6144-env,False,2,3,0.7446808510638298,0.7674418604651163,0.8048780487804879,0.7857142857142858
exp_596,29,openl3-mel256-6144-env,True,2,3,0.6808510638297872,1.0,0.451219512195122,0.6218487394957983
exp_595,29,openl3-mel256-512-music,False,2,3,0.851063829787234,0.8279569892473119,0.9390243902439024,0.8799999999999999
exp_594,29,openl3-mel256-512-music,True,2,3,0.7375886524822695,0.7922077922077922,0.7439024390243902,0.7672955974842767
exp_593,29,openl3-mel256-512-env,False,2,3,0.7943262411347518,0.8045977011494253,0.8536585365853658,0.8284023668639052
exp_592,29,openl3-mel256-512-env,True,2,3,0.8156028368794326,1.0,0.6829268292682927,0.8115942028985507
exp_591,29,openl3-mel128-6144-music,False,2,3,0.8936170212765957,0.9135802469135802,0.902439024390244,0.9079754601226994
exp_590,29,openl3-mel128-6144-music,True,2,3,0.9432624113475178,0.986842105263158,0.9146341463414634,0.949367088607595
exp_589,29,openl3-mel128-6144-env,False,2,3,0.8865248226950354,0.875,0.9390243902439024,0.9058823529411764
exp_588,29,openl3-mel128-6144-env,True,2,3,0.7446808510638298,1.0,0.5609756097560976,0.71875
exp_587,29,openl3-mel128-512-music,False,2,3,0.9148936170212766,0.8977272727272727,0.9634146341463414,0.9294117647058824
exp_586,29,openl3-mel128-512-music,True,2,3,0.8936170212765957,1.0,0.8170731707317073,0.8993288590604027
exp_585,29,openl3-mel128-512-env,False,2,3,0.8936170212765957,0.8941176470588236,0.9268292682926829,0.9101796407185628
exp_584,29,openl3-mel128-512-env,True,2,3,0.4964539007092199,1.0,0.13414634146341464,0.23655913978494625
exp_583,29,ised,False,2,3,0.8368794326241135,0.8314606741573034,0.902439024390244,0.8654970760233918
exp_582,29,ised,True,2,3,0.8368794326241135,0.8470588235294118,0.8780487804878049,0.8622754491017964
