name,seed,weights,preprocessor,num_classes,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1,pca_components,neighbors
exp_64,4,True,openl3_mel128_music_512,2,0.950354609929078,0.9125,1.0,0.9542483660130718,2,3
exp_65,4,False,openl3_mel128_music_512,2,0.9432624113475178,0.9220779220779219,0.9726027397260274,0.9466666666666668,2,3
exp_66,4,True,openl3_mel128_music_6144,2,0.9574468085106383,0.935064935064935,0.9863013698630136,0.96,2,3
exp_67,4,False,openl3_mel128_music_6144,2,0.9148936170212766,0.9178082191780822,0.9178082191780822,0.9178082191780822,2,3
exp_68,4,True,openl3_mel128_env_512,2,0.9432624113475178,0.9333333333333332,0.9589041095890408,0.9459459459459458,2,3
exp_69,4,False,openl3_mel128_env_512,2,0.9432624113475178,0.9220779220779219,0.9726027397260274,0.9466666666666668,2,3
exp_70,4,True,openl3_mel128_env_6144,2,0.9361702127659576,0.9210526315789472,0.9589041095890408,0.9395973154362416,2,3
exp_71,4,False,openl3_mel128_env_6144,2,0.9361702127659576,0.9210526315789472,0.9589041095890408,0.9395973154362416,2,3
exp_72,4,True,openl3_mel256_music_512,2,0.9361702127659576,0.9324324324324323,0.9452054794520548,0.9387755102040816,2,3
exp_73,4,False,openl3_mel256_music_512,2,0.9432624113475178,0.9333333333333332,0.9589041095890408,0.9459459459459458,2,3
exp_74,4,True,openl3_mel256_music_6144,2,0.950354609929078,0.9342105263157896,0.9726027397260274,0.953020134228188,2,3
exp_75,4,False,openl3_mel256_music_6144,2,0.8723404255319149,0.9104477611940298,0.8356164383561644,0.8714285714285713,2,3
exp_76,4,True,openl3_mel256_env_512,2,0.9574468085106383,0.9466666666666668,0.9726027397260274,0.9594594594594594,2,3
exp_77,4,False,openl3_mel256_env_512,2,0.8865248226950354,0.8701298701298701,0.9178082191780822,0.8933333333333333,2,3
exp_78,4,True,openl3_mel256_env_6144,2,0.9432624113475178,0.9333333333333332,0.9589041095890408,0.9459459459459458,2,3
exp_79,4,False,openl3_mel256_env_6144,2,0.7588652482269503,0.7671232876712328,0.7671232876712328,0.7671232876712328,2,3
