name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_300,15,ised,True,16,knn-3,0.9361702127659576,0.927536231884058,0.9411764705882352,0.9343065693430658
exp_301,15,ised,False,16,knn-3,0.8936170212765957,0.8732394366197183,0.9117647058823528,0.8920863309352517
exp_302,15,vggish,True,16,knn-3,0.9432624113475178,0.9545454545454546,0.9264705882352942,0.9402985074626866
exp_303,15,vggish,False,16,knn-3,0.9361702127659576,0.927536231884058,0.9411764705882352,0.9343065693430658
exp_304,15,openl3-mel128-512-env,True,16,knn-3,0.9716312056737588,0.9444444444444444,1.0,0.9714285714285714
exp_305,15,openl3-mel128-512-env,False,16,knn-3,0.9716312056737588,0.9571428571428572,0.9852941176470588,0.9710144927536232
exp_306,15,openl3-mel128-512-music,True,16,knn-3,0.9716312056737588,0.9571428571428572,0.9852941176470588,0.9710144927536232
exp_307,15,openl3-mel128-512-music,False,16,knn-3,0.9432624113475178,0.9411764705882352,0.9411764705882352,0.9411764705882352
exp_308,15,openl3-mel128-6144-env,True,16,knn-3,0.950354609929078,0.9420289855072465,0.9558823529411764,0.9489051094890512
exp_309,15,openl3-mel128-6144-env,False,16,knn-3,0.9361702127659576,0.9402985074626866,0.9264705882352942,0.9333333333333336
exp_310,15,openl3-mel128-6144-music,True,16,knn-3,0.950354609929078,0.9295774647887324,0.9705882352941176,0.9496402877697842
exp_311,15,openl3-mel128-6144-music,False,16,knn-3,0.9219858156028368,0.9253731343283582,0.9117647058823528,0.9185185185185184
exp_312,15,openl3-mel256-512-env,True,16,knn-3,0.9574468085106383,0.9428571428571428,0.9705882352941176,0.9565217391304348
exp_313,15,openl3-mel256-512-env,False,16,knn-3,0.950354609929078,0.9420289855072465,0.9558823529411764,0.9489051094890512
exp_314,15,openl3-mel256-512-music,True,16,knn-3,0.9432624113475178,0.9054054054054054,0.9852941176470588,0.943661971830986
exp_315,15,openl3-mel256-512-music,False,16,knn-3,0.9432624113475178,0.9054054054054054,0.9852941176470588,0.943661971830986
exp_316,15,openl3-mel256-6144-env,True,16,knn-3,0.9574468085106383,0.9558823529411764,0.9558823529411764,0.9558823529411764
exp_317,15,openl3-mel256-6144-env,False,16,knn-3,0.9219858156028368,0.9523809523809524,0.8823529411764706,0.916030534351145
exp_318,15,openl3-mel256-6144-music,True,16,knn-3,0.9716312056737588,0.9571428571428572,0.9852941176470588,0.9710144927536232
exp_319,15,openl3-mel256-6144-music,False,16,knn-3,0.9219858156028368,0.9130434782608696,0.9264705882352942,0.9197080291970804
