name,seed,preprocessor,fischer_reweighting,n_components,n_neighbors,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_425,21,openl3-mel128-512-env,False,2,3,0.8368794326241135,0.8072289156626506,0.9054054054054054,0.8535031847133757
exp_424,21,openl3-mel128-512-env,True,2,3,0.6170212765957447,0.5862068965517241,0.918918918918919,0.7157894736842105
